ValueG,DIFF_BRG,ValueR,DEFECT_RBG,PKR.B,MinG,DEFECT_SIZE_Y,PKG.B,MaxB,BlackRatio,ValueB,MeanG.B,G,PKB.R,DEFECT_LENGTH,PKR,CBlobCnt,DEFECT_SIZE_X,DEFECT_AREAR3,CTB,DEFECT_TYPE
-4.32071,-43,-6.281873,86,2.02521,31.17856,5.247,-0.03062549,122.2757,2.272037,-10.9408,1.378407,44.46932,-0.4956515,8.868,28.75478,0.08015611,7.149,2.433,75.39525,G
-33.06706,-40,-27.61798,172,2.570578,76.11968,2.861,-0.4711094,117.4229,2.026047,-38.08147,2.013735,92.06605,-0.7428087,4.028,73.84485,-0.3801129,2.835,2.367,101.4765,G
-18.41139,-24,-20.6026,150,2.814274,49.707,201.779,-0.2687212,67.74244,1.606281,-19.59766,1.23665,56.62861,-1.001777,235.71,48.44546,-0.3273788,121.838,25.264,60.50354,NG
-36.63273,-37,-21.74726,127,3.001944,60.22268,3.235,0.5234341,92.66627,1.833109,-26.8412,1.887728,80.67559,-1.117574,4.907,65.10651,-0.6797447,3.689,3.001,61.38452,G
-55.82563,-30,-58.53773,130,1.73023,71.36426,2.8,-0.6195245,183.9785,1.427983,-59.19111,1.735437,128.9012,-0.3589668,4.592,111.0091,1.480996,3.64,2.404,137.9769,G
-47.40806,68,-44.66876,203,2.622043,66.89876,5.194,-0.4143155,106.3002,1.058779,-38.16409,1.626939,93.27167,-1.154942,8.841,87.11782,0.08857831,7.154,3.033,78.88084,NG
-32.81145,24,-29.04145,157,2.509112,55.40416,3.194,-0.6917814,87.98687,1.442255,-30.00645,1.871228,81.28176,-0.9676233,4.247,69.31722,0.9819509,2.8,2.058,80.90405,NG
-52.909,-33,-49.71271,189,3.547844,117.6933,3.564,0.5475351,98.19754,2.044239,-20.53016,2.916651,147.4502,-1.664887,5.27,122.267,-0.4709414,3.882,2.29,83.59836,NG
-22.74392,-31,-18.14912,120,2.417297,55.11885,5.709,-0.2457073,82.58809,1.731756,-26.11097,1.592165,69.13968,-0.5452681,7.624,46.01208,-0.5020872,5.053,3.81,72.25773,G
-5.732667,-52,-7.036478,161,2.824382,37.94237,7.239,0.1572531,113.3662,1.800523,-9.437257,1.83376,72.53862,-1.194828,9.877,74.42098,-0.2844639,6.72,4.678,86.13765,G
-48.14278,-30,-35.97518,151,2.743247,114.9253,3.01,0.6719607,109.3627,2.042531,-35.04806,2.308668,132.2952,-0.2779493,5.602,78.40127,-0.3707766,4.725,2.279,92.32816,G
4.41271,-59,1.980734,119,1.91549,30.7925,8.693,-0.3153485,143.4741,1.618347,2.386117,1.578743,66.00783,1.365058,15.409,29.27875,0.2533282,12.723,6.267,99.17339,G
-4.130954,-28,-4.68711,131,2.142554,35.10985,6.835,0.02092472,99.97643,1.350368,-12.58111,1.114025,50.54511,-0.5989684,9.508,44.19066,-0.2464821,6.609,3.11,71.67702,G
-12.94182,-22,-7.560985,134,2.347291,40.88609,4.927,-0.503646,58.22694,2.105113,-9.805656,2.29234,56.49467,-0.1332016,8.418,37.03736,-0.07231476,6.825,3.177,55.68065,G
-30.8633,-27,-21.5143,151,2.484474,64.46625,3.889,0.06205212,62.27145,2.001543,-18.74488,1.993457,76.46994,-0.8649921,6.317,52.6926,-0.5602128,4.978,3.107,54.56463,NG
-16.9098,-21,-7.82136,109,1.750087,41.6152,9.03,-0.1761811,97.54636,1.351394,-23.13279,1.505086,69.20484,1.322214,11.163,28.3929,0.144571,6.563,4.524,93.47829,G
-30.69841,-41,-34.7258,119,2.50104,80.85017,4.748,-0.6767328,140.7254,1.304855,-39.11561,1.182372,106.6547,-0.3331463,5.698,70.34226,0.06504884,3.15,2.229,123.382,G
-37.07647,-48,-26.08358,181,2.222757,64.6949,3.259,0.6548981,59.73233,1.876853,-17.62722,2.239652,94.10124,-1.119608,4.912,60.34132,-0.5855609,3.675,2.08,53.14116,NG
-33.74123,-32,-28.03245,158,2.390338,59.05846,3.806,-0.6624376,89.02998,1.500848,-34.87215,2.110649,79.45388,-0.03477458,5.004,43.84294,0.2589526,3.248,2.183,73.51078,G
-46.86234,-41,-66.18729,142,3.827883,93.65352,5.002,0.642904,77.27611,1.436633,-22.05571,3.000901,117.6997,-1.169432,6.822,148.3282,-0.254552,4.639,3.904,69.89376,NG
-46.22994,-36,-30.64915,141,1.810888,71.89303,4.148,-0.260034,121.8815,2.023464,-37.60134,2.015953,105.5317,-0.1392005,9.087,67.05623,0.9361786,8.085,2.672,84.95688,G
-39.04427,-59,-28.91509,152,1.955666,59.68791,2.972,-0.3019847,149.7362,1.229334,-46.55574,1.452719,100.422,-0.004201349,4.305,58.13898,2.71389,3.114,2.23,120.6537,NG
-37.75766,-45,-29.36149,140,2.643103,79.73036,4.745,-0.01638098,114.1252,1.477847,-29.30012,1.732432,115.5719,-1.041826,5.798,72.79083,-0.5397158,3.332,3.243,87.4333,G
-30.17359,-43,-24.50103,125,2.166697,87.78602,5.443,0.3147544,111.3012,1.91589,-23.73352,1.844399,98.30632,-0.6351567,7.3,66.86405,-0.2506045,4.864,4.086,87.41706,G
-23.34005,-26,-16.21817,119,1.786106,60.02401,4.852,-0.2640609,106.4071,2.171556,-34.96725,1.811723,69.53194,0.5536114,6.61,35.76898,-0.1873102,4.49,2.038,97.77492,G
-30.85602,-30,-27.78882,133,2.357395,37.21464,3.325,-0.6162942,100.382,1.729572,-25.33357,1.585749,72.4928,-0.6118034,4.193,45.93322,7.20178,2.555,2.005,65.3454,G
-8.435036,-29,-7.146169,150,2.720526,27.0803,45.796,-0.3890429,130.1885,1.790644,-7.932719,1.613192,73.60377,-0.7292977,53.573,62.84265,5.312657,27.8,11.248,84.67525,G
-26.46971,-47,-32.72539,152,2.925602,56.05514,3.262,0.2069937,69.47914,1.843467,-19.65425,2.06951,77.35593,-0.5886925,5.732,84.02026,-0.6489261,4.714,2.834,62.88234,NG
-14.83485,-39,-13.80153,126,2.914068,41.85419,4.846,-0.5061655,60.07465,1.833886,-13.80471,2.477715,55.79021,-0.3567848,5.708,42.06354,-0.6635128,3.015,2.458,47.72966,G
-47.114,-44,-32.19371,146,3.003407,79.66811,3.46,0.7324287,95.59864,1.359927,-18.79071,1.925161,107.457,-1.080768,6.031,70.78805,0.06653086,4.94,2.656,78.89939,NG
-41.45739,25,-24.48614,150,2.369337,55.14684,3.458,0.3888688,131.5016,1.244925,-34.57033,1.866733,84.84532,-1.097828,4.075,53.91542,12.81875,2.156,2.249,67.85601,NG
-15.85998,-59,-20.21244,89,2.74759,46.53679,4.579,-0.8653487,137.0607,2.065385,-23.11404,1.643811,76.56419,-0.6768078,6.834,69.12794,0.2278774,5.073,3.103,83.89866,G
-20.19089,-31,-16.96831,122,2.480721,49.22006,6.045,-0.1986483,103.7592,1.639359,-27.28763,1.181507,66.15668,0.3998995,8.07,37.33633,-0.5454511,5.345,3.474,81.0703,G
-30.66508,-35,-22.98559,177,2.986993,75.05822,3.21,0.5520667,56.23883,1.365529,-17.94878,2.725631,81.6873,-1.171019,4.414,56.92764,-0.5331485,3.03,2.408,51.99286,NG
-27.73686,-33,-20.60926,152,2.818162,62.2936,4.737,-0.01876702,172.2384,1.952088,-39.93457,1.156349,105.9931,-0.9812632,6.046,85.20045,-0.3893357,3.757,2.285,119.7674,G
-46.94975,-43,-59.996,145,3.744137,86.35745,3.443,0.9087952,79.56053,1.322141,-21.99771,2.501761,120.0662,-0.8318456,4.667,145.7119,0.01847107,3.15,2.797,69.66967,NG
-33.18577,-30,-35.16328,166,3.306812,69.51147,4.134,0.5294498,55.05416,1.670966,-14.84653,2.622433,94.0016,-0.7003557,6.504,83.67286,-0.3134358,5.02,2.865,49.61172,NG
-30.04262,-27,-26.14223,168,2.339008,71.06377,3.5,0.3250378,60.12149,2.129149,-18.12747,2.531998,84.86607,-1.260562,4.95,56.42079,-0.4839623,3.5,2.762,54.77503,G
-32.41068,-28,-23.25417,146,1.786995,74.19114,3.938,-0.4172597,107.3448,1.636693,-29.68252,2.171598,91.6832,0.5857764,5.285,40.48636,0.6283813,3.525,2.441,83.87414,G
-30.78375,-54,-24.37013,159,2.60586,50.5615,3.656,0.8555337,52.42403,1.523223,-12.29039,2.550136,78.26674,-0.7975958,5.959,50.56542,0.2724599,4.706,2.092,45.30128,NG
-42.64104,-27,-35.1728,210,2.639217,99.28301,4.389,-0.0874277,122.5611,2.042975,-28.63282,2.359874,119.1799,-0.3253033,8.062,102.0635,-0.4017423,6.763,2.482,105.5651,G
-8.402234,-22,-6.711502,112,1.635929,38.87699,6.742,0.04341654,64.11681,2.235061,-14.64498,1.433601,56.34639,0.5744099,8.186,29.11327,-0.3438585,4.642,3.788,59.19075,G
-26.72515,-29,-26.02234,162,2.056992,48.95454,7.051,-0.5230029,119.6982,1.76466,-34.25322,1.529047,71.45357,-0.1338698,8.47,56.77809,0.07154296,4.694,2.292,94.89425,G
-33.00028,-38,-35.51428,98,2.481946,54.27689,7.426,-0.03500918,198.0356,1.661396,-34.7467,1.180663,107.6613,-0.1641404,9.051,64.14217,9.650712,5.174,4.202,123.894,G
-6.234239,-34,-7.463837,132,2.639443,36.22475,6.763,0.2622897,76.19371,2.292921,-12.81277,1.988192,59.13207,-0.07835436,8.206,31.43912,-0.5164383,4.648,4.372,62.26654,G
-39.12136,-20,-19.21357,141,2.210618,104.1769,3.308,-0.06007078,81.00121,1.319813,-27.63066,1.814359,108.7395,-0.4729111,4.568,48.4701,-0.6036494,3.15,2.055,79.25667,G
-46.13371,-35,-46.13939,137,2.480777,106.5256,2.94,-0.5981177,172.0495,1.512831,-52.2691,1.794304,131.4276,-0.7482741,4.053,109.5593,-0.01847464,2.79,2.207,142.0057,G
-49.0885,38,-45.45233,207,1.942059,77.72355,5.057,0.2088797,101.5394,0.6231132,-38.11372,1.815187,97.13441,0.3714801,6.902,47.99567,-0.6024512,4.697,3.243,80.90755,NG
-26.05726,-52,-23.06491,124,2.784536,63.61984,5.775,-0.1524924,79.75062,1.59047,-19.43246,2.068632,72.26008,-0.9604891,6.335,58.86475,-0.308325,2.605,2.311,62.26747,G
-12.1792,-31,-11.85791,83,2.22256,51.54482,3.794,-0.4308458,104.3892,1.5223,-11.00373,1.930224,65.40519,-1.144904,5.486,42.09172,-0.4099008,3.963,2.143,70.18764,G
-42.97554,-29,-55.71682,154,3.388909,100.6855,5.25,0.9734686,83.26471,2.024846,-21.58115,2.482269,119.143,-0.9212318,6.399,129.3705,0.1678957,3.659,3.488,73.62511,NG
-5.700529,-32,-6.656805,14,2.730287,20.10884,4.134,0.5518524,40.75201,2.064966,-5.17281,2.225879,25.62492,-0.5005363,5.467,18.40514,3.636533,3.577,2.557,27.7269,NG
-19.30481,-33,-16.0839,138,2.099958,42.13648,11.461,-0.09674255,87.36807,1.428428,-16.63581,2.333817,64.26166,0.2023005,14.892,29.26428,7.567357,9.509,5.773,58.51856,G
-24.4417,-20,-11.60204,127,1.589041,65.40408,3.99,-0.3108909,68.47224,1.702391,-23.78872,1.574642,63.84528,0.7619863,5.389,28.04563,-0.2732311,3.623,2.381,66.47909,G
-51.56907,25,-45.27687,142,2.178364,70.06095,3.501,-0.7626371,155.3569,1.167035,-53.02806,1.629646,111.9254,0.1718417,4.776,67.0878,0.8548326,3.248,2.701,119.5697,NG
-19.73396,-34,-22.23817,122,2.512252,53.08912,3.49,-0.4628523,81.75039,1.961962,-18.49701,2.250567,78.69972,-1.372153,5.653,66.21063,0.2506693,4.447,2.856,67.88699,G
-35.87717,-27,-20.23219,101,1.964667,74.85473,5.406,0.2614905,65.67707,0.6572056,-20.96693,2.480583,94.08558,-0.9557801,6.682,48.40005,-0.0893936,3.928,2.103,60.3582,G
-7.050883,-63,-8.083101,134,2.206445,28.81406,8.641,0.3330377,73.57309,1.739655,-14.80506,1.243394,51.60199,0.02373118,17.349,30.471,0.2903663,15.044,7.945,60.78344,G
-37.00296,-22,-20.36603,115,2.315241,93.49722,4.582,-0.2164063,85.16762,1.376256,-31.10106,1.628566,97.60748,-0.7327044,5.995,50.70045,0.2121466,3.866,2.374,75.01637,NG
-28.95214,-33,-28.36653,131,2.875817,54.07436,3.023,-0.5263787,83.93733,1.400236,-27.22018,2.082656,79.33215,-0.4011234,4.697,68.81958,-0.1758016,3.595,2.013,74.56268,G
-19.31701,-25,-12.0802,128,1.726676,61.8668,3.99,0.4059106,87.04791,1.702719,-19.37151,1.645434,78.50252,0.285008,6.933,34.52171,-0.1350176,5.67,2.16,78.2006,G
-49.96589,64,-26.65201,255,2.5468,51.41413,11.243,1.023836,80.26688,1.265122,-26.24822,2.347748,97.02312,-1.141224,21.088,61.76728,9.547562,17.842,8.608,63.98524,NG
-42.51934,-27,-31.45161,143,2.884663,79.25136,4.083,1.011573,65.9054,2.196198,-19.90648,2.210656,95.27925,-1.113818,5.378,72.89588,0.2344595,3.5,2.43,56.716,NG
-19.98792,-22,-13.11698,116,1.881992,56.97805,5.017,-0.2590057,75.22319,1.784664,-26.66384,1.216006,59.18587,0.3997514,5.783,26.17985,0.03870377,2.878,3.14,70.33891,G
-36.16822,-26,-30.7591,121,2.205472,73.53263,5.25,0.150863,106.4115,2.195519,-28.34499,1.463493,98.2466,-0.7566588,6.34,57.94113,-0.1319344,3.554,2.098,83.99446,G
-49.69948,-34,-36.96133,154,2.331042,85.76855,3.613,0.3349723,91.36849,2.166532,-25.50446,2.29187,122.9735,-1.246261,5.401,89.10812,-0.1907705,4.015,2.636,78.25035,G
-49.58657298,-34,-39.86551121,160,2.441930792,91.9611341,3.397,0.741790931,94.31318627,1.568918396,-17.43320594,2.627843232,123.3189058,-0.685960284,4.848,91.94257605,-0.113732031,3.459,2.366,78.26567902,NG
-48.84989,-44,-41.4343,164,2.273744,85.82649,4.957,0.1442511,121.9309,1.788157,-34.74887,2.052165,120.9614,-0.2875413,8.348,72.75764,5.265858,6.717,3.554,93.17463,NG
-47.81892,-35,-47.92729,139,3.841684,82.54813,3.96,1.680361,67.64756,2.083235,-15.36101,3.051983,119.4474,-1.375889,5.332,110.3935,-0.3462536,3.57,2.16,57.55496,NG
-10.93941,-21,-7.858736,120,1.611646,43.32087,4.708,-0.4928866,77.21873,1.69414,-20.30234,1.928323,59.16739,0.1612529,8.277,34.62343,-0.5878238,6.808,2.838,70.92667,G
-29.3333,-63,-20.5074,152,2.820707,58.12803,5.024,-0.233202,90.61458,2.03839,-22.33942,1.522879,76.86533,-0.6273711,5.754,42.09701,-0.08496169,2.804,3.203,64.8774,G
-14.67507,-28,-14.10284,99,2.084492,50.12505,8.663,0.2874289,102.4325,1.993442,-25.89116,2.070922,74.70118,-1.005152,10.005,81.00275,0.3759656,5.006,3.631,94.79658,NG
-82.0281,83,-65.93755,249,3.021781,61.96269,6.545,0.79595,181.25,0.4591605,-81.53564,1.349038,120.3331,-1.088892,14.126,120.0739,-0.295031,12.518,5.039,99.72839,NG
-10.96209,-27,-9.567911,146,2.631932,38.06756,4.725,-0.1598442,75.2631,1.922367,-13.63796,1.320934,51.07848,-0.1156278,6.87,26.83654,0.1264263,4.988,3.115,56.19539,G
-10.40961,-21,-8.271379,116,2.507011,37.18921,5.312,0.3960117,52.73981,1.839195,-12.99395,1.532466,47.6051,-0.1124473,7.213,29.93195,-0.2179833,4.879,2.652,49.86842,G
3.53027,-74,4.747076,99,1.487232,40.06047,7.004,-0.5359062,157.6792,1.552823,-7.254514,1.87535,85.71401,0.7335562,11.281,33.65633,0.7353172,8.844,6.218,120.2452,G
-22.82938,-28,-18.39205,144,2.061687,65.82292,6.713,0.1969803,118.3739,1.73604,-20.31195,1.726107,105.2809,-0.4357632,8.214,65.52123,-0.4875207,4.734,3.894,86.97077,G
-34.3268,-45,-22.21966,171,2.947685,60.5826,4.922,0.6773933,98.8548,1.528163,-13.57312,2.425239,79.86762,-1.452511,6.744,52.01342,0.9136911,4.61,3.128,48.59556,NG
-25.93672,-35,-21.91527,109,2.56531,56.66214,3.3,-0.1748115,76.76929,1.929492,-27.73783,1.939733,68.02943,-0.05647383,5.086,54.28601,-0.1640477,3.87,2.008,66.95658,G
-56.59847,-32,-50.99253,158,3.313707,102.8429,3.544,0.5154526,101.9211,2.043703,-28.06357,2.079745,143.8525,-0.8909191,5.673,119.9184,0.2385832,4.43,2.016,90.89887,NG
-42.31962,-23,-35.04154,131,2.349069,101.8765,6.612,0.132137,104.5525,1.640265,-34.77183,2.322327,108.3605,0.1706044,8.443,53.90255,0.5132964,5.25,2.927,95.02977,NG
-29.88986,-25,-19.0741,132,2.277328,71.82658,3.276,-0.3962995,123.2996,2.207308,-41.5328,1.652663,87.75432,1.316556,4.487,40.53681,0.2991026,3.066,2.027,112.3304,G
-18.23474,-18,-16.41265,120,2.40397,48.74806,5.214,-0.1717607,68.54963,1.919079,-20.29245,1.682683,56.83385,-0.1960366,7.984,43.8076,0.00565389,6.047,3.065,61.92332,G
-19.5385,-33,-15.73109,148,1.864255,52.54652,4.781,-0.03439901,120.2488,1.953687,-27.8872,1.368962,71.16664,0.3308234,6.59,40.65126,-0.2913253,4.535,2.217,95.94379,G
-20.57235,-42,-21.50143,137,2.305168,53.72379,5.031,-0.1850668,81.05373,2.141584,-15.55492,1.765953,62.30375,-1.160915,6.828,40.89994,-0.5435648,4.616,2.713,57.71388,G
-30.7549,-31,-29.57084,137,2.846015,77.14347,3.861,0.6088511,98.99623,1.978017,-21.69529,2.161675,98.24395,-0.8583301,4.776,90.82285,-0.1364176,2.811,2.225,74.99169,G
-46.75124,-39,-28.05994,162,2.687,93.87975,4.571,1.063391,78.65872,2.116074,-18.56821,2.403449,120.5188,-0.801327,6.435,74.37352,-0.5744281,4.529,2.578,67.20107,NG
-29.82723,-63,-20.58194,163,2.963402,64.32799,7.218,0.4575746,128.386,1.366473,-21.96686,1.888094,101.0509,-1.312672,14.71,68.27402,2.65869,12.818,6.417,76.85628,NG
-17.67856,-20,-10.65852,128,2.051484,55.00837,4.76,-0.636332,59.04888,1.824946,-13.41389,1.668223,61.658,0.5955694,6.537,27.18169,0.1800183,4.48,2.73,56.36726,G
-14.71446,-30,-10.9126,128,2.41896,42.64113,4.751,-0.2440007,71.67005,1.481957,-12.57078,1.582797,54.8158,-0.2764979,6.627,34.61653,0.05226498,4.62,3.721,45.43544,G
-38.37355,-43,-40.84876,140,2.991147,90.17722,3.809,0.4764492,88.95099,1.639974,-27.07109,1.841998,116.398,-1.130749,4.578,97.66767,-0.435712,2.54,2.336,78.42888,G
-24.46684,-23,-14.52664,123,2.152797,59.41288,16.526,-0.2728637,82.17693,1.347083,-21.1062,1.634337,64.24897,-0.3009866,97.632,31.44836,14.86915,96.224,3.314,58.16956,NG
-69.54073,-31,-66.1711,162,1.96813,70.74555,4.539,-0.3238387,200.9183,0.732585,-67.61493,1.678389,146.55,-0.486831,5.218,115.7541,3.67759,2.574,2.471,148.6728,G
-13.69259,-30,-16.10255,115,2.323467,42.9101,4.891,0.1228734,62.75263,2.280519,-13.51473,1.953954,49.61845,-0.6927506,8.428,39.75325,-0.02777065,6.863,2.652,50.1594,G
-31.73345,-36,-29.93722,154,2.401156,73.19107,3.325,-0.2117407,153.3893,2.192867,-30.68929,1.480642,128.0161,-0.3658309,5.615,88.38205,-0.5477267,4.525,2.283,122.713,G
-51.70974,-32,-55.63021,150,3.705153,78.54303,4.2,0.2584241,88.58281,2.220418,-27.23104,2.4713,124.2347,-1.453951,6.445,135.8462,-0.6806224,4.889,3.155,72.86997,NG
-44.15712,-28,-38.31946,142,3.08473,85.14626,4.125,1.059252,71.42949,2.165895,-21.91199,2.273212,105.2997,-1.540122,6.443,91.15802,-0.4272397,4.95,3.119,65.34383,NG
-53.49006,-35,-71.14593,124,4.592167,83.00223,3.81,1.183698,68.10306,0.6758352,-21.22889,3.043466,120.2795,-1.223812,4.812,151.7733,-0.2567378,2.94,2.264,58.55616,NG
-32.6657,-24,-29.64002,136,1.954443,73.40376,4.375,0.2641278,115.5791,1.508404,-27.11695,1.953178,91.14737,-0.5972399,6.249,55.30879,0.7562846,4.463,3.17,84.41596,G
-25.24581,-40,-24.33828,142,2.08484,60.74614,10.348,0.4011264,87.93025,1.416621,-18.7532,1.824542,77.84267,-0.4818352,10.728,53.15648,2.487139,2.827,2.349,68.21107,G
-45.03738,-28,-40.11471,137,2.764408,80.34506,2.55,-0.5022841,117.4147,1.497416,-35.03658,1.621709,113.9358,-0.2433644,3.769,70.60175,3.570756,2.775,2.232,94.31005,G
-28.86021,-33,-41.59077,117,2.631769,77.92331,5.035,-0.4639517,145.6721,1.254558,-34.23146,2.257837,110.6219,-1.053106,6.056,80.21245,0.3133793,3.365,2.436,113.4153,G
-45.25659,-34,-49.16671,145,3.213917,100.9017,3.428,1.733275,65.73459,1.398469,-15.35113,3.075561,130.8163,-0.7796414,6.716,116.5686,0.3380498,5.775,2.594,59.55017,NG
-50.07211,-26,-47.25624,129,3.46842,107.2364,4.119,0.4752934,68.33873,1.854824,-23.27256,2.754985,116.7241,-0.8168965,5.912,114.5876,-0.3383359,4.24,2.524,62.04154,NG
-66.51155,-37,-50.52806,138,2.68728,82.20765,2.781,-0.5713738,132.1117,1.856032,-48.61625,2.452619,141.2689,-0.8568285,4.035,114.7528,-0.5197243,2.923,2.083,103.0003,NG
-28.29316,-56,-28.43637,157,2.002918,49.26369,5.382,-0.2103717,123.5823,1.746954,-36.36984,1.806294,73.87734,-0.8909741,8.477,62.05073,1.040425,6.549,3.046,92.73538,G
-22.85903,-29,-17.40066,113,2.394769,50.07636,5.578,0.2211105,79.37127,1.722847,-16.69777,2.366814,67.50875,-0.3811879,7.289,36.51072,2.591172,4.692,2.244,57.6822,G
-24.03534,-21,-9.638315,131,2.041489,66.04551,5.75,-0.01619156,93.2269,1.976772,-33.19434,1.73049,69.06725,1.040243,7.426,24.52746,-0.3156385,4.7,2.434,88.36369,NG
-22.1764,-34,-13.29498,141,1.876471,58.78797,3.212,-0.4844571,99.7503,1.896951,-33.06666,2.013795,70.09402,0.3244627,5.093,37.60318,-0.5548384,3.953,2.341,88.36529,G
-19.85643,-48,-17.79584,131,2.123763,56.09491,3.391,-0.1364513,95.82154,1.960512,-16.40587,2.015683,67.85277,-0.1417957,5.587,41.53967,-0.00775391,4.441,2.819,63.4198,G
-31.60217,-57,-16.21459,149,1.714485,87.374,4.2,-0.3501434,115.7193,2.213586,-36.86705,1.622406,95.07117,-0.3339246,4.696,53.7355,-0.3398311,2.1,2.97,107.3748,NG
19.09507,-23,15.69593,70,2.83281,25.54921,15.565,-0.6322617,182.1536,2.053416,12.19791,1.28329,51.35572,-0.1503391,19.182,27.70598,2.978148,11.21,10.035,94.05583,G
-40.92826,-27,-21.25036,107,1.565149,90.30132,6.66,-0.1611305,122.6308,2.286016,-30.64535,1.9553,109.6404,0.2152739,16.714,34.84581,16.94355,15.33,5.617,85.31776,G
-24.59808,24,-20.53094,52,1.784143,24.78452,3.806,-0.4436487,65.48831,0.7467046,-22.98319,1.886501,41.0738,0.2146869,4.831,26.33421,-0.4968235,2.975,2.576,41.7387,NG
-51.01561,-44,-43.99201,149,2.049588,75.50865,3.675,0.5296548,127.7546,1.401339,-36.63771,2.503456,117.7633,-0.876714,5.492,71.18229,0.6415971,4.081,2.478,88.01013,NG
-39.21437,-43,-45.73716,151,3.811233,93.61401,3.103,0.5962776,92.84175,2.106329,-16.72604,2.900778,116.1303,-1.302793,6.443,119.5291,0.02339488,5.647,3.271,77.82954,NG
-33.43082,-43,-26.59807,166,3.134665,62.70363,4.865,-0.1165229,62.27552,1.372159,-18.04914,1.829441,78.5598,-0.3632403,6.819,61.24317,-0.569105,4.778,3.664,54.0028,NG
-26.64984,-49,-20.08279,152,2.578433,57.86585,5.655,-0.06367731,84.47364,2.116968,-24.48572,1.927348,81.86606,-0.8666285,6.68,60.66216,1.426669,3.555,2.299,73.17553,G
-21.32165,36,-18.11302,68,2.343483,24.89953,4.375,0.3065191,59.52726,1.030425,-19.6627,1.344921,38.49123,-0.5361812,5.566,22.27537,0.4678751,3.442,3.56,40.79514,NG
-29.75694,-40,-22.47442,131,2.472142,60.11915,3.806,-0.1132357,139.1158,1.429314,-35.66262,1.334505,85.23248,-0.7388006,5.183,57.08353,0.269712,3.518,2.637,97.75968,G
-36.97152,-32,-34.53021,151,3.338351,67.96966,3.872,0.5565387,61.51538,1.853341,-18.62678,2.406266,93.24877,-1.434955,5.012,79.95894,-0.4466339,3.183,2.219,57.53203,NG
-46.78393,-53,-31.06496,138,2.687049,72.55589,2.952,0.1365253,75.89712,1.744257,-27.20424,1.776614,90.6849,-1.176589,4.508,70.13178,-0.05358098,3.408,2.487,58.11489,NG
-23.49556,-27,-16.07005,74,2.296732,52.18639,3.627,-0.4498971,120.7335,1.92643,-38.79447,1.595225,80.82724,-0.2343669,6.199,65.4382,-0.4114715,5.027,2.356,99.89017,G
-34.16931,-28,-35.70603,121,2.262116,81.44805,3.6,0.07982757,145.0048,1.944731,-41.90645,2.058435,108.6485,-0.6467819,5.038,70.74076,-0.5759654,3.525,2.007,119.3329,G
-34.44666,-25,-63.20542,114,2.880124,60.4518,3.948,0.1944648,93.70342,0.7282674,-25.00874,2.105784,84.97042,-1.41537,5.184,94.90712,2.638157,3.36,2.334,68.19557,G
-25.8632,-35,-21.21048,137,2.360073,62.49802,7.267,0.2440823,81.35817,1.428318,-24.8518,2.195908,72.38318,-0.6890743,8.594,51.22456,-0.3306261,4.587,3.729,71.92723,G
-3.253238,-38,-10.3888,161,2.511163,32.70679,21.294,-0.6396395,83.75014,1.359592,-6.169479,1.526531,49.26371,-0.3891264,25.014,44.66861,-0.4385521,13.125,9.962,57.69614,NG
-35.82234,-26,-39.75341,142,2.534219,90.53992,4.877,-0.6257672,153.217,1.659183,-44.98484,1.919528,110.6439,-0.07589444,5.9,83.50962,-0.5812482,3.319,2.772,119.9054,G
-36.24654,-30,-29.79072,161,2.671325,87.30379,3.78,0.06905347,112.6027,1.741945,-32.43927,1.612237,101.0332,-0.6332709,5.371,72.58865,-0.5017073,3.815,2.698,91.61629,G
-32.5637,-40,-31.28425,130,2.538991,76.98135,3.176,-0.3481393,155.688,1.403728,-39.87583,1.49312,112.9036,0.06416518,4.275,67.595,0.1033693,2.861,2.104,123.868,G
-46.76688,-29,-38.83999,135,3.193975,93.02922,4.309,-0.01545825,129.4665,1.791376,-33.94414,1.603321,126.8065,-1.154349,6.042,136.7507,-0.2438735,4.236,2.853,96.49523,NG
-29.94522,-33,-22.99876,161,2.26945,61.15324,7.474,-0.6524562,127.257,1.794601,-36.57144,1.845382,81.51328,1.971024,9.302,27.46879,0.293365,5.538,4.103,102.4882,G
-28.67944,-84,-11.6115,130,1.950251,50.27327,6.767,-0.5594373,205.9074,1.468764,-26.378,2.123811,98.13066,-0.1245499,14.493,62.74683,8.287126,12.817,4.592,113.4207,G
